"","Hashtags","Count","Freq"
"3107","wtp2020",22615,0.00179932728475537
"2212","quedateencasa",22492,0.00284927080284169
"164","antistudentsmodigovt",22062,0.00165366020168628
"1814","nationwantsjeeneetpostponement",22061,0.00165358524655068
"946","fajarawani",21778,0.00158412528686721
"2177","protestagainstexamincovid",21535,0.00161415884522319
"1175","healthtech",21446,0.00271192096106351
"3","11thhour",21365,0.00251368499370814
"1729","milkteaalliance",21251,0.00154579146254087
"1885","noexamsincovid19",21081,0.00156670591723305
"206","awatninews",20964,0.00158972541747544
"962","fbrparty",20781,0.00260673538777071
"1610","loveisessential",20755,0.00153164755138355
"1471","keepthemsafe",20722,0.00150731215880532
"2977","votebluenomatterwho",20685,0.00258389838688119
"2621","supportnursesandmidwives",20648,0.00265567833880683
"1216","hopenotout",20502,0.00155469139997526
"2681","testandtrace",20295,0.00240108367272304
"1036","freshtweets",20218,0.00149655859779332
"1031","freeuyghurs",20014,0.00145581244794565
"129","altnewsfactcheck",19782,0.00211836982089591
"24","2800gradepaymphwfhw",19507,0.00141893341771139
"29","31studentsinscforjustice",19204,0.00139689328721636
"3061","wherearethetests",19122,0.00260564913109817
"2319","rpscacfpostpone",19030,0.00142639623053621
"1932","nyt",18818,0.00242030971424191
"2379","savejulian",18527,0.00205466503070215
"1724","michiganprotest",18507,0.00238030990973935
"1389","jeeneetpostponekaro",18382,0.00137782530266509
"1430","justiceforgeorgefloyd",18361,0.00152113959948412
"1183","helpjeeneetstudentsgovt",18298,0.00137152907127439
"1090","globalcitizens",18244,0.00234648370850406
"1026","freeleahsharibu",18199,0.00260147418535875
"2162","promotestudentssavelife",18180,0.00137861133799387
"1422","justicapormiguel",18152,0.00137648806420598
"2134","prayforlebanon",18026,0.00135114127439021
"2217","rabies",17980,0.00205087129309037
"2772","transport",17906,0.00206069509615903
"1555","linux",17876,0.00142701319001136
"1905","nottheflubro",17812,0.00229092127909857
"996","floridabeaches",17796,0.00228886341134281
"2270","renosnuggets",17765,0.00255400809398229
"726","cps",17745,0.00228230395787133
"489","chinagetoutofiran",17660,0.00128458318330769
"2808","trumpisacompletefailure",17629,0.00129932503909332
"1127","gregabbot",17569,0.00225966741255798
"1803","najibrazak",17558,0.00127716373343808
"2322","rstats",17518,0.0014018974524741
"2811","trumpisanationaldisgrace",17488,0.00128766858835245
"2885","ugccancelexam",17476,0.00127119907766055
"531","clapforthenhs",17458,0.00224539095500241
"3022","wearenotgoingaway",17428,0.00128386471011909
"1463","kbf",17419,0.00129076245705503
"1914","nstvisuals",17366,0.0012631977101541
"2519","speakupforstudentsaftey",17328,0.00129882258973891
"238","bastopthinkagain",17324,0.00146775060698835
"191","assamcovidcount",17251,0.0015433437964486
"1642","makebillionairespay",17242,0.001292376448077
"3078","winning",17232,0.00137212218330926
"1512","lagov",17213,0.00183922436796486
"2608","suicideawareness",17200,0.00130429675541774
"1545","liberty",17105,0.001530282049635
"728","crimesagainsthumanity",16973,0.00198133620130263
"390","buharitormentor",16960,0.00277412882786024
